line_id,order_id,pick_date,picker_id,sku,lot_code,qty_ordered,error_type
18536,8338,2026-03-16,P05,SKU1020,L202616-0086,6,
18537,8338,2026-03-16,P05,SKU1007,L202548-0032,4,
18538,8339,2026-03-16,P05,SKU1007,L202548-0032,8,
18539,8339,2026-03-16,P05,SKU1011,L202602-0046,7,
18540,8339,2026-03-16,P05,SKU1017,L202607-0077,4,
18541,8339,2026-03-16,P05,SKU1022,L202609-0095,9,
18542,8339,2026-03-16,P05,SKU1006,L202608-0025,10,
18543,8339,2026-03-16,P05,SKU1007,L202620-0029,11,
18544,8340,2026-03-16,P02,SKU1004,L202548-0017,7,
18545,8340,2026-03-16,P02,SKU1003,L202623-0015,7,
18546,8340,2026-03-16,P02,SKU1001,L202601-0005,5,
18547,8340,2026-03-16,P02,SKU1007,L202607-0027,6,
18548,8340,2026-03-16,P02,SKU1024,L202547-0104,10,
18549,8340,2026-03-16,P02,SKU1003,L202607-0014,9,
18550,8340,2026-03-16,P02,SKU1017,L202551-0076,8,
18551,8341,2026-03-16,P07,SKU1019,L202624-0083,1,
18552,8341,2026-03-16,P07,SKU1025,L202613-0107,11,
18553,8341,2026-03-16,P07,SKU1024,L202611-0101,2,
18554,8341,2026-03-16,P07,SKU1003,L202607-0014,6,
18555,8341,2026-03-16,P07,SKU1013,L202624-0058,4,
18556,8342,2026-03-16,P08,SKU1005,L202551-0019,2,
18557,8342,2026-03-16,P08,SKU1003,L202623-0015,10,
18558,8342,2026-03-16,P08,SKU1005,L202551-0022,12,
18559,8342,2026-03-16,P08,SKU1007,L202614-0030,1,
18560,8342,2026-03-16,P08,SKU1015,L202608-0066,8,
18561,8342,2026-03-16,P08,SKU1019,L202608-0085,6,
18562,8343,2026-03-16,P04,SKU1000,L202546-0001,11,
18563,8343,2026-03-16,P04,SKU1017,L202603-0078,9,
18564,8343,2026-03-16,P04,SKU1024,L202547-0104,4,
18565,8344,2026-03-16,P05,SKU1004,L202547-0016,1,
18566,8344,2026-03-16,P05,SKU1015,L202602-0067,7,
18567,8344,2026-03-16,P05,SKU1009,L202610-0039,4,
18568,8345,2026-03-16,P08,SKU1019,L202615-0084,5,
18569,8345,2026-03-16,P08,SKU1004,L202548-0017,7,
18570,8346,2026-03-16,P06,SKU1013,L202546-0055,4,
18571,8346,2026-03-16,P06,SKU1002,L202548-0011,2,
18572,8346,2026-03-16,P06,SKU1004,L202607-0018,4,
18573,8347,2026-03-16,P02,SKU1010,L202546-0044,1,
18574,8347,2026-03-16,P02,SKU1015,L202613-0068,5,
18575,8347,2026-03-16,P02,SKU1008,L202613-0036,5,
18576,8347,2026-03-16,P02,SKU1011,L202620-0047,10,
18577,8347,2026-03-16,P02,SKU1004,L202548-0017,2,
18578,8347,2026-03-16,P02,SKU1005,L202551-0019,8,
18579,8348,2026-03-16,P02,SKU1009,L202625-0041,7,
18580,8348,2026-03-16,P02,SKU1021,L202548-0092,9,
18581,8348,2026-03-16,P02,SKU1004,L202607-0018,9,
18582,8349,2026-03-17,P04,SKU1024,L202624-0102,10,
18583,8349,2026-03-17,P04,SKU1020,L202617-0087,7,
18584,8349,2026-03-17,P04,SKU1008,L202616-0033,12,
18585,8350,2026-03-17,P01,SKU1023,L202603-0099,9,
18586,8350,2026-03-17,P01,SKU1001,L202546-0004,8,
18587,8350,2026-03-17,P01,SKU1011,L202621-0048,2,
18588,8350,2026-03-17,P01,SKU1008,L202613-0036,5,
18589,8350,2026-03-17,P01,SKU1001,L202546-0004,1,
18590,8351,2026-03-17,P04,SKU1021,L202610-0090,3,
18591,8351,2026-03-17,P04,SKU1013,L202601-0057,10,
18592,8351,2026-03-17,P04,SKU1007,L202603-0028,8,
18593,8352,2026-03-17,P05,SKU1001,L202546-0004,9,
18594,8352,2026-03-17,P05,SKU1006,L202608-0025,8,
18595,8352,2026-03-17,P05,SKU1008,L202607-0035,3,
18596,8352,2026-03-17,P05,SKU1006,L202601-0024,6,
18597,8352,2026-03-17,P05,SKU1015,L202602-0067,11,
18598,8352,2026-03-17,P05,SKU1005,L202601-0020,11,
18599,8352,2026-03-17,P05,SKU1014,L202601-0060,7,
18600,8353,2026-03-17,P05,SKU1024,L202616-0103,2,
18601,8353,2026-03-17,P05,SKU1009,L202611-0040,3,
18602,8353,2026-03-17,P05,SKU1010,L202546-0044,4,
18603,8353,2026-03-17,P05,SKU1011,L202620-0047,6,
18604,8353,2026-03-17,P05,SKU1010,L202607-0042,12,
18605,8354,2026-03-17,P01,SKU1008,L202613-0036,8,
18606,8354,2026-03-17,P01,SKU1008,L202607-0035,12,
18607,8354,2026-03-17,P01,SKU1011,L202621-0048,6,
18608,8354,2026-03-17,P01,SKU1019,L202624-0083,2,
18609,8354,2026-03-17,P01,SKU1025,L202620-0106,4,
18610,8355,2026-03-17,P04,SKU1023,L202625-0098,3,
18611,8355,2026-03-17,P04,SKU1024,L202547-0104,2,
18612,8355,2026-03-17,P04,SKU1024,L202547-0104,7,
18613,8355,2026-03-17,P04,SKU1002,L202548-0011,8,
18614,8356,2026-03-17,P02,SKU1004,L202607-0018,11,
18615,8356,2026-03-17,P02,SKU1020,L202616-0086,4,
18616,8357,2026-03-17,P03,SKU1010,L202615-0043,11,
18617,8357,2026-03-17,P03,SKU1000,L202546-0001,8,
18618,8357,2026-03-17,P03,SKU1024,L202621-0105,9,
18619,8357,2026-03-17,P03,SKU1020,L202552-0088,8,
18620,8357,2026-03-17,P03,SKU1000,L202601-0002,5,
18621,8357,2026-03-17,P03,SKU1001,L202601-0005,4,
18622,8357,2026-03-17,P03,SKU1025,L202620-0106,1,
18623,8357,2026-03-17,P03,SKU1012,L202608-0052,7,
18624,8358,2026-03-17,P02,SKU1006,L202601-0026,4,
18625,8358,2026-03-17,P02,SKU1012,L202612-0050,3,
18626,8358,2026-03-17,P02,SKU1007,L202603-0028,10,
18627,8358,2026-03-17,P02,SKU1012,L202613-0051,7,
18628,8358,2026-03-17,P02,SKU1008,L202607-0035,7,
18629,8358,2026-03-17,P02,SKU1022,L202609-0095,1,
18630,8358,2026-03-17,P02,SKU1016,L202620-0073,9,
18631,8359,2026-03-17,P08,SKU1004,L202548-0017,8,
18632,8359,2026-03-17,P08,SKU1013,L202545-0056,11,
18633,8359,2026-03-17,P08,SKU1021,L202607-0089,8,
18634,8359,2026-03-17,P08,SKU1005,L202551-0022,10,
18635,8359,2026-03-17,P08,SKU1005,L202601-0020,3,
18636,8360,2026-03-17,P07,SKU1004,L202548-0017,3,
18637,8360,2026-03-17,P07,SKU1001,L202601-0005,1,
18638,8360,2026-03-17,P07,SKU1024,L202611-0101,1,
18639,8360,2026-03-17,P07,SKU1009,L202621-0037,8,
18640,8360,2026-03-17,P07,SKU1016,L202620-0073,3,
18641,8360,2026-03-17,P07,SKU1015,L202608-0066,11,
18642,8360,2026-03-17,P07,SKU1010,L202615-0043,2,
18643,8360,2026-03-17,P07,SKU1010,L202625-0045,9,
18644,8361,2026-03-17,P08,SKU1008,L202616-0033,6,
18645,8361,2026-03-17,P08,SKU1012,L202608-0052,12,
18646,8361,2026-03-17,P08,SKU1014,L202601-0060,11,
18647,8361,2026-03-17,P08,SKU1015,L202613-0068,4,
18648,8361,2026-03-17,P08,SKU1012,L202608-0052,3,
18649,8362,2026-03-17,P01,SKU1013,L202624-0058,2,
18650,8362,2026-03-17,P01,SKU1018,L202547-0081,11,
18651,8362,2026-03-17,P01,SKU1011,L202602-0046,2,
18652,8362,2026-03-17,P01,SKU1010,L202625-0045,9,
18653,8362,2026-03-17,P01,SKU1005,L202601-0020,11,
18654,8363,2026-03-17,P08,SKU1017,L202551-0076,5,
18655,8363,2026-03-17,P08,SKU1004,L202548-0017,3,
18656,8364,2026-03-17,P04,SKU1009,L202610-0039,2,
18657,8364,2026-03-17,P04,SKU1015,L202602-0067,8,
18658,8364,2026-03-17,P04,SKU1009,L202610-0039,10,
18659,8364,2026-03-17,P04,SKU1008,L202616-0033,9,
18660,8364,2026-03-17,P04,SKU1012,L202612-0053,12,wrong_item
18661,8364,2026-03-17,P04,SKU1016,L202620-0073,12,
18662,8364,2026-03-17,P04,SKU1018,L202547-0080,3,
18663,8364,2026-03-17,P04,SKU1019,L202615-0084,5,
18664,8365,2026-03-17,P02,SKU1011,L202620-0047,3,
18665,8365,2026-03-17,P02,SKU1022,L202609-0095,10,
18666,8365,2026-03-17,P02,SKU1020,L202616-0086,6,
18667,8365,2026-03-17,P02,SKU1010,L202607-0042,1,
18668,8365,2026-03-17,P02,SKU1006,L202601-0024,9,
18669,8365,2026-03-17,P02,SKU1025,L202623-0109,4,
18670,8365,2026-03-17,P02,SKU1015,L202602-0067,1,
18671,8365,2026-03-17,P02,SKU1015,L202613-0068,8,
18672,8365,2026-03-17,P02,SKU1006,L202601-0024,3,
18673,8366,2026-03-17,P02,SKU1016,L202602-0070,11,
18674,8366,2026-03-17,P02,SKU1001,L202546-0004,12,
18675,8366,2026-03-17,P02,SKU1004,L202607-0018,6,
18676,8366,2026-03-17,P02,SKU1013,L202624-0058,5,
18677,8366,2026-03-17,P02,SKU1020,L202617-0087,1,
18678,8366,2026-03-17,P02,SKU1021,L202550-0093,9,
18679,8366,2026-03-17,P02,SKU1007,L202614-0030,3,
18680,8367,2026-03-17,P02,SKU1023,L202603-0099,1,
18681,8367,2026-03-17,P02,SKU1001,L202619-0006,10,
18682,8367,2026-03-17,P02,SKU1014,L202601-0060,9,
18683,8367,2026-03-17,P02,SKU1016,L202552-0069,11,
18684,8367,2026-03-17,P02,SKU1021,L202550-0093,11,
18685,8367,2026-03-17,P02,SKU1002,L202621-0008,2,
18686,8367,2026-03-17,P02,SKU1024,L202616-0103,3,
18687,8367,2026-03-17,P02,SKU1014,L202602-0061,1,
18688,8367,2026-03-17,P02,SKU1012,L202612-0053,12,
18689,8368,2026-03-17,P04,SKU1009,L202611-0040,2,
18690,8368,2026-03-17,P04,SKU1023,L202603-0099,9,
18691,8368,2026-03-17,P04,SKU1003,L202620-0013,8,
18692,8368,2026-03-17,P04,SKU1019,L202615-0084,10,
18693,8368,2026-03-17,P04,SKU1013,L202601-0057,6,
18694,8368,2026-03-17,P04,SKU1019,L202608-0085,9,
18695,8368,2026-03-17,P04,SKU1019,L202624-0083,7,
18696,8368,2026-03-17,P04,SKU1015,L202608-0066,5,
18697,8369,2026-03-17,P05,SKU1016,L202622-0071,7,
18698,8369,2026-03-17,P05,SKU1007,L202603-0028,4,
18699,8369,2026-03-17,P05,SKU1021,L202610-0090,2,
18700,8370,2026-03-17,P03,SKU1001,L202546-0004,8,
18701,8370,2026-03-17,P03,SKU1021,L202545-0091,11,
18702,8371,2026-03-17,P01,SKU1003,L202623-0015,10,
18703,8371,2026-03-17,P01,SKU1002,L202621-0008,1,
18704,8371,2026-03-17,P01,SKU1010,L202546-0044,3,
18705,8371,2026-03-17,P01,SKU1001,L202619-0006,1,
18706,8371,2026-03-17,P01,SKU1019,L202624-0083,11,
18707,8371,2026-03-17,P01,SKU1011,L202620-0047,11,
18708,8372,2026-03-17,P01,SKU1018,L202547-0080,11,
18709,8372,2026-03-17,P01,SKU1007,L202548-0032,1,
18710,8372,2026-03-17,P01,SKU1006,L202601-0024,8,
18711,8372,2026-03-17,P01,SKU1024,L202624-0102,11,
18712,8372,2026-03-17,P01,SKU1020,L202617-0087,5,
18713,8373,2026-03-17,P05,SKU1003,L202620-0013,11,
18714,8373,2026-03-17,P05,SKU1020,L202617-0087,10,
18715,8373,2026-03-17,P05,SKU1021,L202607-0089,12,
18716,8373,2026-03-17,P05,SKU1006,L202601-0024,11,
18717,8373,2026-03-17,P05,SKU1000,L202546-0001,1,
18718,8373,2026-03-17,P05,SKU1019,L202608-0085,3,
18719,8373,2026-03-17,P05,SKU1021,L202545-0091,7,
18720,8373,2026-03-17,P05,SKU1021,L202607-0089,2,
18721,8374,2026-03-17,P01,SKU1023,L202625-0098,6,
18722,8374,2026-03-17,P01,SKU1001,L202619-0006,1,
18723,8374,2026-03-17,P01,SKU1001,L202546-0004,8,
18724,8374,2026-03-17,P01,SKU1002,L202601-0010,8,
18725,8375,2026-03-17,P02,SKU1022,L202609-0095,4,
18726,8375,2026-03-17,P02,SKU1008,L202607-0035,5,
18727,8375,2026-03-17,P02,SKU1004,L202607-0018,4,
18728,8375,2026-03-17,P02,SKU1002,L202606-0012,8,
18729,8376,2026-03-17,P02,SKU1005,L202551-0019,12,
18730,8376,2026-03-17,P02,SKU1005,L202551-0022,7,
18731,8376,2026-03-17,P02,SKU1013,L202601-0057,8,
18732,8376,2026-03-17,P02,SKU1015,L202602-0067,3,
18733,8376,2026-03-17,P02,SKU1008,L202616-0033,7,
18734,8376,2026-03-17,P02,SKU1010,L202607-0042,11,
18735,8376,2026-03-17,P02,SKU1009,L202604-0038,2,
18736,8376,2026-03-17,P02,SKU1012,L202602-0054,2,
18737,8377,2026-03-17,P05,SKU1001,L202619-0006,7,
18738,8377,2026-03-17,P05,SKU1010,L202546-0044,9,
18739,8377,2026-03-17,P05,SKU1000,L202618-0003,10,
18740,8378,2026-03-17,P02,SKU1025,L202548-0108,5,
18741,8378,2026-03-17,P02,SKU1012,L202613-0049,10,
18742,8378,2026-03-17,P02,SKU1013,L202601-0057,4,
18743,8378,2026-03-17,P02,SKU1000,L202618-0003,3,
18744,8379,2026-03-17,P08,SKU1025,L202613-0107,11,
18745,8379,2026-03-17,P08,SKU1024,L202624-0102,12,
18746,8379,2026-03-17,P08,SKU1014,L202617-0063,1,
18747,8379,2026-03-17,P08,SKU1018,L202547-0081,4,
18748,8379,2026-03-17,P08,SKU1004,L202548-0017,12,
18749,8380,2026-03-17,P08,SKU1003,L202620-0013,12,
18750,8380,2026-03-17,P08,SKU1017,L202625-0075,11,
18751,8381,2026-03-17,P06,SKU1024,L202616-0103,3,
18752,8381,2026-03-17,P06,SKU1018,L202547-0080,1,
18753,8381,2026-03-17,P06,SKU1016,L202617-0072,2,
18754,8381,2026-03-17,P06,SKU1024,L202611-0101,7,
18755,8381,2026-03-17,P06,SKU1017,L202625-0075,5,
18756,8381,2026-03-17,P06,SKU1024,L202611-0101,2,
18757,8381,2026-03-17,P06,SKU1005,L202551-0019,11,
18758,8382,2026-03-17,P02,SKU1018,L202552-0079,7,
18759,8382,2026-03-17,P02,SKU1001,L202619-0006,3,
18760,8383,2026-03-17,P07,SKU1008,L202613-0036,12,
18761,8383,2026-03-17,P07,SKU1014,L202608-0064,1,
18762,8383,2026-03-17,P07,SKU1018,L202547-0080,2,
18763,8383,2026-03-17,P07,SKU1007,L202548-0032,10,
18764,8383,2026-03-17,P07,SKU1022,L202617-0096,9,
18765,8383,2026-03-17,P07,SKU1011,L202620-0047,5,
18766,8383,2026-03-17,P07,SKU1017,L202607-0077,8,
18767,8383,2026-03-17,P07,SKU1015,L202608-0066,8,
18768,8383,2026-03-17,P07,SKU1010,L202546-0044,7,
18769,8384,2026-03-17,P07,SKU1007,L202603-0028,3,
18770,8384,2026-03-17,P07,SKU1024,L202547-0104,10,
18771,8384,2026-03-17,P07,SKU1003,L202623-0015,11,
18772,8384,2026-03-17,P07,SKU1017,L202603-0078,1,
18773,8384,2026-03-17,P07,SKU1006,L202601-0026,11,
18774,8384,2026-03-17,P07,SKU1012,L202612-0050,5,
18775,8385,2026-03-17,P03,SKU1005,L202551-0019,5,
18776,8385,2026-03-17,P03,SKU1008,L202616-0033,2,
18777,8385,2026-03-17,P03,SKU1011,L202602-0046,2,
18778,8385,2026-03-17,P03,SKU1006,L202601-0026,2,
18779,8385,2026-03-17,P03,SKU1021,L202550-0093,10,
18780,8385,2026-03-17,P03,SKU1007,L202548-0032,4,
18781,8385,2026-03-17,P03,SKU1005,L202615-0021,8,
18782,8385,2026-03-17,P03,SKU1021,L202610-0090,6,
18783,8386,2026-03-17,P07,SKU1007,L202601-0031,1,
18784,8386,2026-03-17,P07,SKU1024,L202547-0104,10,
18785,8386,2026-03-17,P07,SKU1005,L202603-0023,2,
18786,8386,2026-03-17,P07,SKU1024,L202621-0105,6,
18787,8386,2026-03-17,P07,SKU1017,L202607-0077,1,
18788,8386,2026-03-17,P07,SKU1025,L202548-0108,4,
18789,8386,2026-03-17,P07,SKU1000,L202618-0003,9,
18790,8386,2026-03-17,P07,SKU1014,L202625-0065,4,
18791,8386,2026-03-17,P07,SKU1019,L202608-0085,12,
18792,8387,2026-03-17,P08,SKU1021,L202550-0093,10,
18793,8387,2026-03-17,P08,SKU1002,L202605-0009,12,
18794,8387,2026-03-17,P08,SKU1009,L202604-0038,11,
18795,8387,2026-03-17,P08,SKU1021,L202548-0092,1,
18796,8387,2026-03-17,P08,SKU1023,L202603-0099,6,
18797,8387,2026-03-17,P08,SKU1020,L202616-0086,1,
18798,8387,2026-03-17,P08,SKU1001,L202619-0006,6,
18799,8388,2026-03-17,P07,SKU1017,L202603-0078,5,
18800,8388,2026-03-17,P07,SKU1022,L202609-0095,9,
18801,8389,2026-03-17,P02,SKU1015,L202602-0067,8,
18802,8389,2026-03-17,P02,SKU1005,L202603-0023,5,
18803,8389,2026-03-17,P02,SKU1008,L202616-0033,2,
18804,8389,2026-03-17,P02,SKU1020,L202616-0086,10,
18805,8389,2026-03-17,P02,SKU1022,L202625-0097,12,
18806,8389,2026-03-17,P02,SKU1014,L202602-0061,7,
18807,8389,2026-03-17,P02,SKU1001,L202601-0005,11,
18808,8389,2026-03-17,P02,SKU1004,L202548-0017,3,
18809,8389,2026-03-17,P02,SKU1008,L202613-0036,1,
18810,8390,2026-03-17,P07,SKU1008,L202607-0035,1,
18811,8390,2026-03-17,P07,SKU1013,L202545-0056,4,
18812,8390,2026-03-17,P07,SKU1011,L202602-0046,7,
18813,8390,2026-03-17,P07,SKU1021,L202545-0091,6,
18814,8390,2026-03-17,P07,SKU1014,L202552-0062,8,
18815,8390,2026-03-17,P07,SKU1021,L202550-0093,2,
18816,8390,2026-03-17,P07,SKU1000,L202546-0001,6,
18817,8390,2026-03-17,P07,SKU1010,L202546-0044,6,
18818,8390,2026-03-17,P07,SKU1001,L202619-0006,11,
18819,8391,2026-03-17,P08,SKU1006,L202601-0026,10,
18820,8391,2026-03-17,P08,SKU1014,L202602-0061,11,
18821,8391,2026-03-17,P08,SKU1000,L202601-0002,11,
18822,8391,2026-03-17,P08,SKU1019,L202608-0085,4,
18823,8391,2026-03-17,P08,SKU1019,L202608-0085,3,
18824,8391,2026-03-17,P08,SKU1006,L202601-0026,5,
18825,8392,2026-03-17,P03,SKU1022,L202609-0095,9,
18826,8392,2026-03-17,P03,SKU1003,L202623-0015,8,
18827,8392,2026-03-17,P03,SKU1012,L202612-0050,8,
18828,8392,2026-03-17,P03,SKU1002,L202606-0012,2,
18829,8392,2026-03-17,P03,SKU1016,L202620-0073,4,
18830,8393,2026-03-17,P06,SKU1006,L202608-0025,11,
18831,8393,2026-03-17,P06,SKU1024,L202547-0104,12,
18832,8393,2026-03-17,P06,SKU1004,L202607-0018,5,
18833,8393,2026-03-17,P06,SKU1006,L202601-0026,5,
18834,8393,2026-03-17,P06,SKU1011,L202621-0048,9,
18835,8393,2026-03-17,P06,SKU1000,L202601-0002,10,
18836,8394,2026-03-17,P02,SKU1025,L202620-0106,9,
18837,8394,2026-03-17,P02,SKU1007,L202603-0028,4,
18838,8394,2026-03-17,P02,SKU1010,L202607-0042,10,
18839,8394,2026-03-17,P02,SKU1001,L202619-0006,7,
18840,8394,2026-03-17,P02,SKU1006,L202601-0024,5,
18841,8395,2026-03-17,P06,SKU1017,L202551-0076,4,
18842,8395,2026-03-17,P06,SKU1006,L202608-0025,11,
18843,8395,2026-03-17,P06,SKU1006,L202601-0026,11,
18844,8395,2026-03-17,P06,SKU1023,L202619-0100,1,
18845,8395,2026-03-17,P06,SKU1017,L202551-0076,10,
18846,8396,2026-03-17,P06,SKU1009,L202625-0041,9,
18847,8396,2026-03-17,P06,SKU1019,L202615-0084,2,
18848,8396,2026-03-17,P06,SKU1013,L202624-0058,5,
18849,8397,2026-03-17,P03,SKU1014,L202602-0061,1,
18850,8397,2026-03-17,P03,SKU1007,L202614-0030,5,
18851,8397,2026-03-17,P03,SKU1008,L202613-0036,1,
18852,8397,2026-03-17,P03,SKU1004,L202607-0018,11,
18853,8398,2026-03-17,P05,SKU1019,L202624-0083,10,
18854,8398,2026-03-17,P05,SKU1020,L202617-0087,8,
18855,8398,2026-03-17,P05,SKU1006,L202601-0026,11,
18856,8399,2026-03-17,P04,SKU1008,L202613-0036,1,
18857,8399,2026-03-17,P04,SKU1000,L202546-0001,8,
18858,8400,2026-03-17,P01,SKU1018,L202552-0079,10,
18859,8400,2026-03-17,P01,SKU1023,L202603-0099,10,
18860,8400,2026-03-17,P01,SKU1000,L202601-0002,8,
18861,8400,2026-03-17,P01,SKU1021,L202548-0092,4,
18862,8400,2026-03-17,P01,SKU1016,L202552-0069,12,
18863,8400,2026-03-17,P01,SKU1023,L202625-0098,4,
18864,8401,2026-03-17,P03,SKU1010,L202546-0044,8,
18865,8401,2026-03-17,P03,SKU1002,L202548-0011,1,
18866,8401,2026-03-17,P03,SKU1004,L202547-0016,2,
18867,8401,2026-03-17,P03,SKU1022,L202625-0097,10,
18868,8402,2026-03-17,P02,SKU1013,L202546-0055,8,
18869,8402,2026-03-17,P02,SKU1025,L202548-0108,2,
18870,8402,2026-03-17,P02,SKU1018,L202547-0081,8,
18871,8402,2026-03-17,P02,SKU1008,L202616-0033,7,
18872,8402,2026-03-17,P02,SKU1023,L202619-0100,11,
18873,8402,2026-03-17,P02,SKU1011,L202621-0048,4,
18874,8402,2026-03-17,P02,SKU1018,L202552-0079,11,
18875,8402,2026-03-17,P02,SKU1011,L202602-0046,12,
18876,8403,2026-03-17,P01,SKU1007,L202620-0029,8,
18877,8403,2026-03-17,P01,SKU1018,L202547-0080,11,
18878,8403,2026-03-17,P01,SKU1006,L202601-0024,11,
18879,8403,2026-03-17,P01,SKU1024,L202611-0101,8,
18880,8403,2026-03-17,P01,SKU1018,L202547-0080,5,
18881,8403,2026-03-17,P01,SKU1011,L202602-0046,4,
18882,8403,2026-03-17,P01,SKU1000,L202601-0002,11,
18883,8404,2026-03-17,P08,SKU1021,L202545-0091,4,
18884,8404,2026-03-17,P08,SKU1019,L202615-0084,3,
18885,8404,2026-03-17,P08,SKU1018,L202552-0079,8,
18886,8404,2026-03-17,P08,SKU1000,L202618-0003,12,
18887,8404,2026-03-17,P08,SKU1015,L202608-0066,6,
18888,8404,2026-03-17,P08,SKU1004,L202548-0017,4,
18889,8405,2026-03-17,P03,SKU1013,L202545-0056,9,
18890,8405,2026-03-17,P03,SKU1003,L202607-0014,2,
18891,8405,2026-03-17,P03,SKU1002,L202621-0008,9,
18892,8405,2026-03-17,P03,SKU1010,L202607-0042,8,
18893,8406,2026-03-17,P01,SKU1004,L202548-0017,11,
18894,8406,2026-03-17,P01,SKU1000,L202546-0001,6,
18895,8406,2026-03-17,P01,SKU1020,L202552-0088,4,
18896,8406,2026-03-17,P01,SKU1005,L202551-0019,2,
18897,8406,2026-03-17,P01,SKU1006,L202601-0026,11,
18898,8406,2026-03-17,P01,SKU1019,L202615-0084,2,
18899,8406,2026-03-17,P01,SKU1008,L202607-0035,1,
18900,8407,2026-03-17,P08,SKU1019,L202608-0085,5,
18901,8407,2026-03-17,P08,SKU1010,L202615-0043,3,
18902,8407,2026-03-17,P08,SKU1019,L202624-0083,2,
18903,8407,2026-03-17,P08,SKU1014,L202552-0062,7,
18904,8407,2026-03-17,P08,SKU1001,L202601-0005,6,
18905,8407,2026-03-17,P08,SKU1007,L202607-0027,3,
18906,8407,2026-03-17,P08,SKU1000,L202546-0001,7,
18907,8407,2026-03-17,P08,SKU1012,L202613-0051,11,
18908,8407,2026-03-17,P08,SKU1005,L202551-0019,5,
18909,8408,2026-03-17,P01,SKU1005,L202601-0020,5,
18910,8408,2026-03-17,P01,SKU1000,L202601-0002,3,
18911,8408,2026-03-17,P01,SKU1009,L202625-0041,6,
18912,8408,2026-03-17,P01,SKU1002,L202621-0008,7,
18913,8408,2026-03-17,P01,SKU1009,L202610-0039,1,
18914,8408,2026-03-17,P01,SKU1007,L202603-0028,12,
18915,8409,2026-03-17,P01,SKU1023,L202619-0100,9,
18916,8409,2026-03-17,P01,SKU1014,L202552-0062,3,
18917,8409,2026-03-17,P01,SKU1018,L202547-0080,3,
18918,8409,2026-03-17,P01,SKU1009,L202610-0039,11,
18919,8409,2026-03-17,P01,SKU1007,L202607-0027,1,
18920,8409,2026-03-17,P01,SKU1003,L202623-0015,3,
18921,8409,2026-03-17,P01,SKU1015,L202602-0067,11,
18922,8410,2026-03-17,P04,SKU1015,L202608-0066,11,
18923,8410,2026-03-17,P04,SKU1015,L202613-0068,7,
18924,8410,2026-03-17,P04,SKU1016,L202608-0074,10,
18925,8410,2026-03-17,P04,SKU1018,L202611-0082,10,
18926,8410,2026-03-17,P04,SKU1017,L202551-0076,3,
18927,8410,2026-03-17,P04,SKU1016,L202552-0069,8,
18928,8410,2026-03-17,P04,SKU1012,L202612-0053,10,wrong_qty
18929,8411,2026-03-17,P01,SKU1014,L202617-0063,6,
18930,8411,2026-03-17,P01,SKU1011,L202602-0046,4,
18931,8411,2026-03-17,P01,SKU1013,L202612-0059,2,
18932,8412,2026-03-17,P04,SKU1013,L202601-0057,12,
18933,8412,2026-03-17,P04,SKU1019,L202608-0085,7,
18934,8412,2026-03-17,P04,SKU1003,L202620-0013,1,
18935,8412,2026-03-17,P04,SKU1018,L202552-0079,9,
18936,8412,2026-03-17,P04,SKU1003,L202623-0015,10,
18937,8412,2026-03-17,P04,SKU1001,L202619-0006,5,
18938,8412,2026-03-17,P04,SKU1010,L202546-0044,5,
18939,8412,2026-03-17,P04,SKU1009,L202621-0037,9,
18940,8413,2026-03-17,P06,SKU1006,L202608-0025,3,
18941,8413,2026-03-17,P06,SKU1025,L202613-0107,1,
18942,8414,2026-03-18,P01,SKU1017,L202551-0076,10,
18943,8414,2026-03-18,P01,SKU1000,L202618-0003,12,
18944,8414,2026-03-18,P01,SKU1005,L202551-0019,9,
18945,8414,2026-03-18,P01,SKU1017,L202607-0077,4,
18946,8414,2026-03-18,P01,SKU1003,L202607-0014,7,
18947,8414,2026-03-18,P01,SKU1009,L202604-0038,10,
18948,8415,2026-03-18,P08,SKU1016,L202602-0070,11,
18949,8415,2026-03-18,P08,SKU1007,L202601-0031,2,
18950,8415,2026-03-18,P08,SKU1009,L202611-0040,5,
18951,8415,2026-03-18,P08,SKU1022,L202609-0095,11,
18952,8415,2026-03-18,P08,SKU1011,L202620-0047,8,
18953,8415,2026-03-18,P08,SKU1007,L202601-0031,4,
18954,8415,2026-03-18,P08,SKU1013,L202601-0057,12,
18955,8415,2026-03-18,P08,SKU1002,L202621-0008,10,
18956,8416,2026-03-18,P08,SKU1008,L202615-0034,3,
18957,8416,2026-03-18,P08,SKU1018,L202547-0080,12,
18958,8416,2026-03-18,P08,SKU1005,L202601-0020,3,
18959,8416,2026-03-18,P08,SKU1004,L202547-0016,11,
18960,8416,2026-03-18,P08,SKU1021,L202607-0089,11,
18961,8416,2026-03-18,P08,SKU1020,L202552-0088,12,
18962,8417,2026-03-18,P08,SKU1021,L202610-0090,11,
18963,8417,2026-03-18,P08,SKU1000,L202546-0001,11,
18964,8418,2026-03-18,P01,SKU1024,L202611-0101,1,
18965,8418,2026-03-18,P01,SKU1016,L202622-0071,2,
18966,8418,2026-03-18,P01,SKU1025,L202623-0109,10,
18967,8418,2026-03-18,P01,SKU1022,L202625-0097,8,
18968,8418,2026-03-18,P01,SKU1014,L202552-0062,4,
18969,8418,2026-03-18,P01,SKU1007,L202601-0031,7,
18970,8418,2026-03-18,P01,SKU1020,L202617-0087,8,
18971,8418,2026-03-18,P01,SKU1012,L202602-0054,5,
